Mbps1,Mbps2,Mbps3
233,613,350,311
402,410
381,300,397,399,515,415
523,307
394,413,402
414,312,381,216
517,416
357,375
408,329,392,400
355,331,435,370,506,361,388,365
261,456,409
375,286,371,400,326,530,388
360,366
404,314
389,408,499,327,416,365,234
536,332,339
